household_key,p_churn_calibrated,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,break_even_treatment_cost_conservative,break_even_treatment_cost_base,break_even_treatment_cost_optimistic
1036,0.0,190.21248378708034,150.58488299810526,0.0,0.0,0.0
1037,0.088709675,74.08954656733705,65.37312932412092,0.03943475554952556,0.08215574647828384,0.15773902909822896
1038,0.23076923,43.65149992395413,38.516029344665405,0.06044053637985245,0.12591779090029714,0.24176215365013523
1039,0.0,522.970860192837,522.970860192837,0.0,0.0,0.0
104,0.088709675,731.1553137427469,731.1553137427469,0.3891632814890665,0.8107568931806759,1.5566531940504107
1040,0.088709675,381.7406211216434,381.7406211216434,0.20318450813535774,0.4233010882423001,0.8127380680937967
1041,0.05,587.683270464706,587.683270464706,0.17630498267191536,0.3673020700382693,0.7052199580537961
1042,0.15151516,448.16863207504366,448.16863207504366,0.4074260162579987,0.8488042527111926,1.6297041902488638
1043,0.3783784,63.147747231204164,49.99196655803663,0.14336245664497851,0.2986717993797692,0.5734498265799141
1044,0.0,68.84599749926639,54.50308135358589,0.0,0.0,0.0
1045,0.088709675,361.7124571591736,361.7124571591736,0.19252435718885422,0.40109243888269436,0.7700974624425145
1046,0.088709675,270.6795049268845,268.3051233047188,0.14407133804438862,0.30014864193330404,0.5762853773865477
1047,0.088709675,106.71963249664363,103.75519826062575,0.05680238056276186,0.11833830112162076,0.22720953219008766
1048,0.088709675,162.48498349243897,157.56119611388021,0.08648393601207227,0.18017487930231166,0.3459357591808824
1049,0.15151516,109.4518116863486,106.41148358395003,0.09950164383687322,0.2072951040686871,0.39800660592797577
105,0.088709675,504.6158801292662,490.5987723478977,0.268585850518339,0.5595538944098862,1.074343449069372
1050,0.088709675,383.8424094245809,380.47537074541793,0.2043032018213538,0.4256317002512455,0.8172128430335254
1051,0.15151516,307.8963732395895,299.34369620515645,0.2799057849909644,0.5831370879083645,1.1196232259891103
1052,0.3783784,53.63169354485182,25.40448641598244,0.12175844234742901,0.2536634340442455,0.48703376938971604
1053,0.088709675,313.60778265582604,310.85683719393285,0.16692025826101287,0.3477505623829441,0.6676810622510522
1054,0.0,128.93601757276616,125.35446152907821,0.0,0.0,0.0
1055,0.088709675,72.46032797393484,70.44754108576998,0.038567590882656315,0.08034915329586226,0.15427037027901916
1056,0.088709675,531.9085778955945,527.2427131772121,0.28311260786222486,0.5898179743278406,1.132450480986746
1057,0.088709675,882.0712800239494,882.0712800239494,0.46948951527713173,0.978103225285099,1.8779581432578163
1058,0.15151516,203.98044616920194,202.19114400982298,0.18543676337287976,0.38632661410661545,0.7417471104829972
1059,0.15151516,33.94459396232988,16.079018192682575,0.03085872080679583,0.06428900563249548,0.12343489271119332
106,0.0,110.95564753659843,104.79144489567629,0.0,0.0,0.0
1060,0.088709675,460.68277340335777,435.0892859920601,0.24520210200676154,0.5108377482677754,0.9808084509314727
1061,0.05,474.37542705267174,474.37542705267174,0.14231262935283184,0.2964846628932557,0.5692505395011546
1062,0.088709675,145.0940959767009,143.8213407488351,0.07722749661209397,0.16089062920264635,0.3089099999613166
1063,0.15151516,99.58551908786843,78.83853594456251,0.09053228721317837,0.18860894328740185,0.3621291766765861
1064,0.088709675,156.32547847806512,151.98310407589665,0.08320549005307118,0.1733447830763522,0.3328219747712294
1065,0.16666667,303.87431114643334,295.4333580590324,0.30387430435431323,0.6330715145723201,1.2154972740182541
1066,0.088709675,266.9469288768515,266.9469288768515,0.14208464449688138,0.29600969675297795,0.5683386028488956
1067,0.088709675,314.90162383486603,312.1393288889461,0.16760891560849686,0.34918526529061766,0.6704356917614864
1068,0.0,131.4381871095394,127.45521174258366,0.0,0.0,0.0
1069,0.088709675,433.47041313858523,429.6680410935099,0.23071810494259248,0.4806627522721327,0.9228724601404478
107,0.088709675,34.74093941515703,30.65377007219738,0.01849114371556392,0.03852321877034326,0.07396457809775779
1070,0.088709675,328.1570877639394,328.1570877639394,0.1746642426277205,0.363883864276093,0.6986570010728923
1071,0.088709675,194.37673058656543,194.37673058656543,0.1034585742569041,0.21553871145416997,0.4138343151303601
1072,0.088709675,214.32122940271302,212.44121861847867,0.11407419375806759,0.23765458696282404,0.45629679499249015
1073,0.088709675,285.8908350908107,285.8908350908107,0.15216769055819934,0.31701604418429763,0.608670788858456
1074,0.15151516,530.7645207247273,526.108691595563,0.48251318538007815,1.0052358646642854,1.9300528898142064
1075,0.088709675,112.31768333373974,109.1977476855803,0.059781988031597746,0.12454581711616146,0.23912796258679037
1076,0.088709675,184.5956431798655,182.97638315197193,0.09825251201516541,0.20469274769143542,0.39301006525247056
1077,0.0,137.62672794177521,129.9807986116766,0.0,0.0,0.0
1078,0.23076923,202.25141839489572,196.63332343948196,0.280040416312598,0.5834175653781312,1.1201617029226543
1079,0.3783784,32.37976996518443,22.6658389756291,0.0735108308901681,0.15314757189351955,0.29404332356067236
108,0.088709675,116.16103248940391,115.14207606405826,0.06182764145326289,0.128807595376247,0.24731057663139072
1080,0.088709675,254.4172432181681,252.18551301449995,0.13541561878468455,0.2821158922134696,0.5416624988331904
1081,0.0,876.3088434564363,876.3088434564363,0.0,0.0,0.0
1082,0.15151516,182.2104754099159,180.61213790632013,0.16564588149111556,0.34509560765191516,0.6625835768734809
1083,0.088709675,139.94882024270788,136.06135301374377,0.07448888232430761,0.15518518237043216,0.29795554233098004
1084,0.088709675,218.66344933304842,216.74534890030236,0.11638537515178048,0.24246954853672653,0.4655415209717425
1085,0.088709675,312.60779962665225,312.60779962665225,0.1663880092712947,0.3466417102434224,0.6655520661990489
1086,0.0,106.81020838360526,103.5735354022839,0.0,0.0,0.0
1087,0.3783784,33.28412967941714,32.359570521655556,0.07556397191273628,0.1574249492344326,0.30225588765094513
1088,0.088709675,125.37381210667907,121.89120621482687,0.0667312173147875,0.13902337913609575,0.2669248809354961
1089,0.088709675,349.3592951978689,346.29473997683493,0.18594928763076207,0.38739437634460416,0.743797183059668
109,0.23076923,262.6569101654432,260.3529021815358,0.3636787867984005,0.7576641799330526,1.4547151961172637
1090,0.0,27.958678585404503,16.44628152082618,0.0,0.0,0.0
1091,0.2348173,62.23787833335996,61.69193203219013,0.08768718119807614,0.1826816347414346,0.35074872479230457
1092,0.088709675,96.25783442459306,93.58400569057657,0.05123400460833684,0.10673751707129292,0.20493602739805677
1093,0.088709675,124.4730540087013,117.55788434155122,0.06625178159073801,0.13802455464108462,0.26500713795540853
1094,0.23076923,262.0009592925158,259.7027052636341,0.36277054715789253,0.7557720139135107,1.4510822374330516
1095,0.0,35.65955504500656,28.23048107729686,0.0,0.0,0.0
1096,0.05,32.45568669918165,25.694085303518804,0.009736706094389293,0.020284805622757432,0.03894682588889285
1097,0.23076923,301.69607801311184,299.0496211884354,0.4177330174353038,0.8702771664862775,1.6709321259364887
1098,0.088709675,734.1251691600672,713.7328033500654,0.3907440108608278,0.8140500796023363,1.562976111814045
1099,0.0,93.4125186225525,88.22293425463292,0.0,0.0,0.0
11,0.3783784,38.64701111148831,11.856615057957184,0.08773916248576669,0.18278993084355574,0.3509566499430667
110,0.088709675,303.5056892639513,300.84335865637274,0.16154333800836979,0.33654864440591203,0.6461733802996491
1100,0.0,48.70085710166664,38.55484520548609,0.0,0.0,0.0
1101,0.0,40.421408116625216,32.000281425661626,0.0,0.0,0.0
1102,0.15151516,177.79322328473378,176.23363360679753,0.1616301978681065,0.33672959958974386,0.6465208411472787
1103,0.088709675,392.85723893650805,392.85723893650805,0.20910141715123706,0.43562798288814514,0.8364057051926297
1104,0.088709675,255.77054235169413,253.52694110299507,0.13613592310544972,0.28361652632009354,0.5445437162422868
1105,0.23076923,129.49731492840294,62.82171647000584,0.17930396865305143,0.37354995479448594,0.7172158987329603
1106,0.088709675,48.2846718232692,42.60412219700223,0.02569990394541192,0.05354147030032523,0.10279962027850816
1107,0.0,116.38919429510375,92.1414454836238,0.0,0.0,0.0
1108,0.05,18.249116377831157,14.447217132449666,0.0054747349609376265,0.011405698543445641,0.02189894069354121
1109,0.088709675,188.23467705386935,186.58349567620382,0.10018941698903186,0.2087279666694167,0.4007576854868478
111,0.05,94.28441890315422,91.66540726695548,0.02828532591681205,0.058927765985408755,0.11314130805770857
1110,0.088709675,353.8056684097268,336.5542792294686,0.188315905444143,0.39232483046756506,0.7532636547272925
1111,0.0,1047.408949663507,1038.221151859441,0.0,0.0,0.0
1112,0.088709675,122.39484281437502,118.68590818363639,0.06514563700994942,0.1357200866031513,0.2605825594387057
1113,0.15151516,338.7828559053623,338.7828559053623,0.3079844047071038,0.641634215912648,1.2319377134832517
1114,0.15151516,123.3775257003764,116.52321871702215,0.11216138344875551,0.23366956321460833,0.4486455682663045
1115,0.3783784,42.24072645394717,33.44057510937484,0.09589786778512321,0.19978723438727555,0.38359147114049286
1116,0.15151516,150.79366098049172,146.60494817547806,0.13708514200510488,0.285594063398661,0.5483406101516816
1117,0.088709675,273.16987357811155,273.16987357811155,0.14539685673817743,0.30291013940530875,0.5815874523936366
1118,0.3783784,42.04486497433316,24.732273514313622,0.09545320928009726,0.19886086245620224,0.381812837120389
1119,0.088709675,167.8763252687185,167.8763252687185,0.08935352092494926,0.18615318162256192,0.3574140993344982
112,0.088709675,58.80384500576814,57.170404866719025,0.031298818262669295,0.06520587594434005,0.125195278527212
1120,0.23076923,77.44732225533167,75.29600774823912,0.10723475038544589,0.22340574199108548,0.42893901596747136
1121,0.088709675,114.09779293651252,113.09693510373609,0.06072946564873915,0.12651972895669408,0.2429178732211416
1122,0.3783784,51.411304325017376,25.705652162508688,0.11671755859114837,0.24316159236835286,0.46687023436459346
1123,0.088709675,295.60976433055646,293.01669622239365,0.157340668616908,0.32779308256089557,0.6293627019984367
1124,0.16666667,114.44748503030785,111.2683882239104,0.11444748247220722,0.23843227291501942,0.4577899512063341
1125,0.0,55.559046553737424,52.47243285630756,0.0,0.0,0.0
1126,0.16666667,204.7842441353976,193.40734168343107,0.2047842395581131,0.4266338641994338,0.8191369963764902
1127,0.0,188.18756853673503,148.9818250915819,0.0,0.0,0.0
1128,0.088709675,258.67776227258486,258.67776227258486,0.1376833142317382,0.28684025805882457,0.5507332810181969
1129,0.05,259.02898892530357,256.7568048119237,0.0777086973530618,0.16189312953719312,0.31083480147422443
113,0.0,1129.1320429416257,1129.1320429416257,0.0,0.0,0.0
1130,0.088709675,586.1009457168296,580.9597093508925,0.31195693039749767,0.6499103171488736,1.2478277761748946
1131,0.088709675,397.30261041748946,393.8174997997922,0.21146750178532253,0.4405573262208294,0.8458700441429791
1132,0.088709675,170.14719251003356,165.42088160697708,0.09056220823234554,0.18867128035588,0.3622488487755743
1133,0.088709675,164.84064420532974,160.26173742184835,0.08773775532497682,0.18278700305368614,0.3509510366518886
1134,0.088709675,241.04641602202295,234.35068224363343,0.1282988887410513,0.26728937025152094,0.513195577413402
1135,0.15151516,106.15743805406754,102.94054599182307,0.09650675881145065,0.20105575988220784,0.3860270649058481
1136,0.088709675,175.20993244580956,173.67300321382876,0.0932568921793811,0.19428520563845775,0.37302758503522093
1137,0.15151516,196.9557261944642,195.22804438574082,0.1790506545071523,0.37302221981856487,0.7162026730574034
1138,0.088709675,419.64117712553787,419.64117712553787,0.22335738312854314,0.46532791408624,0.8934295715963028
1139,0.23076923,360.9206355788847,350.89506236836013,0.4997362483064254,1.0411172399939754,1.9989450604524086
114,0.0,317.27807631186505,317.27807631186505,0.0,0.0,0.0
1140,0.0,175.3912852491717,138.85143415559423,0.0,0.0,0.0
1141,0.15151516,143.8883905663649,139.5281363067781,0.13080762364558518,0.2725158993457824,0.5232305347842926
1142,0.088709675,1169.3241589885579,1169.3241589885579,0.6223821646142612,1.296629600364543,2.4895287673588435
1143,0.0,43.16893175720741,34.1754043077892,0.0,0.0,0.0
1144,0.6,28.64588715440992,16.729534079964477,0.10312519998798766,0.21484416219521404,0.41250077860910145
1145,0.23076923,129.95208966632327,126.01414755522258,0.17993365673111972,0.3748618050277185,0.7197346511299416
1146,0.088709675,807.5548931449454,807.5548931449454,0.4298275705473623,0.8954741679815134,1.7193103573988595
1147,0.15151516,320.5514817264258,311.64727390069174,0.2914104287056123,0.6071050971204628,1.1656418043834984
1148,0.0,42.603326654488704,20.180523152126227,0.0,0.0,0.0
1149,0.0,24.717963238222573,17.3025742667558,0.0,0.0,0.0
115,0.0,924.4743415242515,924.4743415242515,0.0,0.0,0.0
1150,0.3783784,62.40215232836363,29.55891426080382,0.14166975466240683,0.2951453367424809,0.5666790186496273
1151,0.088709675,238.7736811738175,232.14107891898922,0.1270892073849046,0.2647692005831612,0.5083568517771503
1152,0.0,155.60854601739896,150.89313553202325,0.0,0.0,0.0
1153,0.23076923,48.25479735269211,42.57776237002245,0.06681433261122181,0.13919653376350916,0.2672573394330437
1154,0.088709675,352.86606010661296,352.86606010661296,0.1878157913867311,0.39128292610836707,0.7512631984101371
1155,0.0,231.75159888523606,224.72882316144103,0.0,0.0,0.0
1156,0.088709675,112.06219304605386,88.71590282812598,0.059646001276286546,0.12426251135610114,0.23858401554175118
1157,0.088709675,207.46021479383018,205.64038834827025,0.11042236368947463,0.2300466071207706,0.44168947407913667
1158,0.088709675,186.48615662381687,184.85031314466056,0.09925875296249739,0.20678908314510017,0.39703502921786626
1159,0.05,496.1841888490588,482.4012947143627,0.14885525794861873,0.3101151399807697,0.5954210548998518
116,0.088709675,56.63361600659864,54.917445824580504,0.030143696467033007,0.06279937203499919,0.12057479114254852
1160,0.088709675,382.57679674448394,382.57679674448394,0.20362956931889756,0.4242282991062372,0.8145183129058309
1161,0.088709675,121.81736810666851,118.12593270949674,0.06483827146393757,0.1350797416708087,0.25935309720087674
1162,0.6,37.09410659849568,25.965874618946973,0.13353879182466527,0.2782058105436228,0.5341551396613979
1163,0.15151516,295.4772401495831,295.4772401495831,0.2686156643575508,0.5596160018096422,1.0744627399855904
1164,0.0,276.24242429689326,276.24242429689326,0.0,0.0,0.0
1165,0.088709675,160.35095762509548,155.8967643577317,0.08534808362379277,0.1778085199944405,0.34139234942901775
1166,0.088709675,978.7852071011419,978.7852071011419,0.5209662788588528,1.0853464902530066,2.083865206591887
1167,0.088709675,516.7262519898114,516.7262519898114,0.27503169309749975,0.5729827340563597,1.1001268205138812
1168,0.088709675,73.87822836961132,71.82605535934434,0.039322279743469614,0.08192142186593351,0.15728912585432464
1169,0.088709675,482.84914566450254,482.84914566450254,0.2570003314741746,0.5354173947118895,1.0280013708655291
117,0.088709675,188.95577484197943,188.95577484197943,0.10057322707181567,0.2095275710645142,0.4022929258851405
1170,0.0,39.22162502992601,23.071544135250594,0.0,0.0,0.0
1171,0.088709675,118.6844320127231,104.72155765828508,0.06317074109371543,0.13160571982303135,0.2526829754282107
1172,0.088709675,428.5254579602375,424.76646271497225,0.2280861128776353,0.4751794350863596,0.9123444914200844
1173,0.0,40.431281096881854,32.00809753503147,0.0,0.0,0.0
1174,0.088709675,188.3353168447764,186.68325266192747,0.10024298332513255,0.20883956321077052,0.4009719508406234
1175,0.16666667,382.2642768889985,378.9110814776915,0.3822642683447261,0.7963839517200711,1.5290571445811745
1176,0.23076923,82.78263974278914,40.999653679057054,0.11462211281882194,0.23879608122210252,0.45848846669475585
1177,0.0,43.84900816990228,34.713798134505964,0.0,0.0,0.0
1178,0.088709675,391.0618560993905,387.6314889406239,0.20814581023258497,0.4336371350016132,0.8325832773508134
1179,0.088709675,950.1126642407277,950.1126642407277,0.5057050878937268,1.053552340183712,2.0228204400610443
118,0.088709675,366.2649743323944,363.0521236803558,0.1949474709772186,0.4061405929617753,0.7797899180199582
1180,0.088709675,329.50505870388093,326.6146634520925,0.17538171097470445,0.3653785901035926,0.7015268745863678
1181,0.15151516,58.54185048663523,58.0283254823665,0.05321986239355403,0.11087472013507259,0.21287946593062018
1182,0.088709675,140.8657958184148,136.95285704568104,0.0749769499309844,0.1562019899555088,0.2999078128430871
1183,0.3783784,43.26237191447608,20.492702485804458,0.0982172791570817,0.20461934165005943,0.3928691166283268
1184,1.0,54.38936005830086,31.99374121076521,0.3263361530556236,0.6798670108595685,1.3053446122224943
1185,0.0,236.15875773379338,229.00243174186025,0.0,0.0,0.0
1186,0.088709675,599.3618150794783,594.1042552980794,0.3190151345021073,0.6646149100626558,1.2760605938283478
1187,0.088709675,363.11733095875366,353.0307384321216,0.19327211253938834,0.402650262638673,0.7730884839754901
1188,0.088709675,359.35123049363176,356.19902671737185,0.19126757535299788,0.3984741432080716,0.7650703348791826
1189,0.05,97.3089864888063,94.36022932247883,0.029192696200394847,0.06081812086024159,0.11677078933288217
119,0.0,302.94567206800093,294.53051451055643,0.0,0.0,0.0
1190,0.088709675,233.41547196292962,233.41547196292962,0.12423725754576585,0.2588276380024371,0.49694905192157324
1191,0.088709675,285.61283880586586,283.10746302686704,0.15201972480529097,0.3167077821774965,0.6080789258209321
1192,0.088709675,106.64153229394314,103.67926750800028,0.05676081110330966,0.118251698075034,0.22704325434500527
1193,0.088709675,250.02422969799275,247.83103470064194,0.13307740209528388,0.2772446071029422,0.5323096316664564
1194,0.15151516,157.9787384711693,153.5904401803035,0.14361703042616153,0.2992021651123155,0.5744681658433957
1195,0.15151516,128.59864127008228,120.80696519886759,0.11690785199819134,0.2435580399670842,0.4676314439228107
1196,0.088709675,250.88573793510542,243.2831398158598,0.1335359467660029,0.27819990856713533,0.5341438104295667
1197,0.0,669.6577410325043,669.6577410325043,0.0,0.0,0.0
1198,0.088709675,113.22105488343868,110.07602558112094,0.060262814786292446,0.12554753959188628,0.24105126968970217
1199,0.6,33.345312785130915,15.795148161377801,0.12004313328097596,0.2500898558261595,0.4801725082797097
12,0.3783784,68.25544903131467,32.33152848851747,0.15495832047196206,0.32282985020854776,0.6198332818878481
120,0.6,36.63644844172669,18.007102822549935,0.13189122236073023,0.27477337423146264,0.5275648621466396
1200,0.15151516,106.16971878103531,102.9524545755494,0.09651792310834056,0.20107901883549148,0.386071722096839
1201,0.088709675,40.81034409433498,39.676723425047896,0.021721633048320158,0.04525340535129989,0.08688653599404011
1202,0.0,38.98107689021663,30.860019204754828,0.0,0.0,0.0
1203,0.0,516.6987526982742,516.6987526982742,0.0,0.0,0.0
1204,0.23076923,101.65377728542464,100.7620774846753,0.14075137933112694,0.2932320560519241,0.5630055362589993
1205,0.088709675,327.6745170938632,318.57244717458923,0.1744073905171123,0.36334875567487346,0.6976295925855166
1206,0.088709675,444.26898538105706,444.26898538105706,0.23646573165102078,0.49263697541943785,0.9458629679798565
1207,0.15151516,65.47988282864235,63.66099719451339,0.0595271643229309,0.12401493329563433,0.23810867558659146
1208,0.088709675,109.0166327546578,105.9883929559173,0.05802497737795035,0.12088537799820082,0.2320999196647665
1209,0.0,62.28153828731829,49.30621781079365,0.0,0.0,0.0
121,0.15151516,109.92696317451052,109.92696317451052,0.09993359972152437,0.20819501221702522,0.39973442959933614
1210,0.088709675,99.13081994994403,93.62355217494714,0.05276317420295126,0.10992328728304598,0.21105270604408205
1211,0.088709675,758.576582043599,751.922401499357,0.40375847153141964,0.8411635412304155,1.615033956773628
1212,0.3783784,46.05125908390475,21.81375430290225,0.1045488069382879,0.21781002517691073,0.41819522775315154
1213,0.0,28.689001287878117,27.81963761248787,0.0,0.0,0.0
1214,0.23076923,29.20504059719548,13.833966598671543,0.040437747196888654,0.08424531119340363,0.16175099422741732
1215,0.0,52.0011793000854,41.16760027923427,0.0,0.0,0.0
1216,0.0,338.6434593681025,338.6434593681025,0.0,0.0,0.0
1217,0.0,232.56146650840992,230.52145364430106,0.0,0.0,0.0
1218,0.088709675,178.6792762867565,177.11191421406565,0.09510347827180173,0.1981322602669239,0.38041392972801125
1219,0.088709675,99.74152494795085,96.97092703272999,0.053088226837568,0.11060048031922781,0.21235291663942538
122,0.3783784,74.33959798652043,72.27460915356153,0.1687709832993268,0.35160623251546724,0.675083933197307
1220,0.0,57.728629318622566,45.70183154390953,0.0,0.0,0.0
1221,0.0,73.61974528358053,58.28229834950125,0.0,0.0,0.0
1222,0.088709675,522.5502528544317,522.5502528544317,0.27813156428118674,0.5794407994743763,1.1125263057910315
1223,0.088709675,126.51982623777322,123.0053866200573,0.06734119253004849,0.14029416092349853,0.2693647819032709
1224,0.088709675,192.51394190740217,192.51394190740217,0.10246709003805465,0.21347311918699552,0.4098683780814766
1225,0.088709675,148.60202775405395,144.47419364977466,0.07909462144324142,0.1647804728731215,0.31637849961260794
1226,0.088709675,547.0333499448827,547.0333499448827,0.2911628891251004,0.6065893947993348,1.1646516074468523
1227,0.15151516,309.81802473350353,301.2119684909062,0.28165274083920533,0.5867765794825761,1.1266110499189774
1228,0.088709675,722.5937515667895,722.5937515667895,0.384606321335125,0.8012632255288332,1.5384253526372873
1229,0.0,1054.5287562334222,1054.5287562334222,0.0,0.0,0.0
123,0.15151516,190.0801694285286,190.0801694285286,0.17280014855422382,0.36000033161621037,0.6912006473246811
1230,0.088709675,31.488449849779855,24.928356131075716,0.016759980051045335,0.0349166275501698,0.06703992313677175
1231,0.088709675,176.97587196639913,175.4234520368693,0.09419682765659992,0.19624340468638524,0.37678732710856216
1232,0.6,48.81069469521639,28.71217335012729,0.17571851152188506,0.3660802247608435,0.7028740097207387
1233,0.3783784,48.40871917106682,38.32356934376123,0.10990087861711782,0.22896017505669536,0.43960351446847123
1234,0.05,557.8481493883813,557.8481493883813,0.16735444627121682,0.34865511804572563,0.669417811061696
1235,0.3783784,100.71133074120152,59.24195925953031,0.22864194559753057,0.47633741011020597,0.9145677823901222
1236,0.088709675,377.91224262636797,377.91224262636797,0.20114682296778774,0.4190559105127414,0.8045873270669712
1237,0.0,102.18501617620232,80.8964711394935,0.0,0.0,0.0
1238,0.23076923,205.8636706331721,181.6444152645636,0.2850419961712763,0.5938375239777396,1.140168023030202
1239,0.15151516,208.4276376230049,196.84832442172683,0.18947966456650048,0.39474932544437985,0.7579187165000111
124,0.088709675,64.88399136761201,63.08165827406723,0.03453502494220045,0.07194797366524475,0.13814010581159433
1240,0.0,1255.1662936648972,1255.1662936648972,0.0,0.0,0.0
1241,0.088709675,290.6025866348693,282.5302925616785,0.15467555811791206,0.3222407686327125,0.618702259536123
1242,0.3783784,54.08811702911776,42.819759314718226,0.12279464703950221,0.25582219392566735,0.49117858815800886
1243,0.3783784,33.78310291478642,16.002522433319882,0.0766967760420859,0.15978495795342051,0.3067871041683435
1244,0.05,27.634750972637676,26.79733427649714,0.008290425363854532,0.01727172058039975,0.0331617027422615
1245,0.088709675,270.57282175432493,270.57282175432493,0.14401455506991986,0.3000303440615478,0.5760582454787372
1246,0.088709675,294.09943348352516,291.5196138915644,0.15653678290683073,0.32611832054768414,0.626147159017467
1247,0.088709675,524.1061509329086,524.1061509329086,0.27895970351576754,0.5811660896671732,1.115838862874259
1248,0.088709675,695.524635278356,689.4235419864406,0.3701985670265482,0.7712470686184582,1.480794332881972
1249,0.0,76.3489571165645,60.442924383946895,0.0,0.0,0.0
125,0.088709675,779.1602883628904,772.325548991286,0.4147143143542225,0.8639882153754274,1.6588573299818463
1250,0.0,113.42162949023702,66.71860558249237,0.0,0.0,0.0
1251,0.16666667,27.157232076140275,25.648496960799147,0.027157231469128837,0.056577569776042294,0.108628930934944
1252,0.088709675,110.07705901554019,106.83015567262764,0.05858939776265587,0.12206125388197057,0.23435760130234848
1253,0.0,64.7524818931568,51.26238149874913,0.0,0.0,0.0
1254,0.0,72.4728365958897,36.23641829794485,0.0,0.0,0.0
1255,0.0,30.919975115810217,27.282330984538426,0.0,0.0,0.0
